id,text,label
21363,Bahot khub Yar good hi are Yah waki me shandar hai best mutual fund app # Groww @_ groww,unknown
437,@ MaryamNSharif Tho 10 Saal may Hospital ka Nizam Drust Kyu Nahi Kia . Sharam Tho Athi nahi Tumhe Keunke Tera Baap Bh â€¦ https // t . co / GqzCM11R0O,unknown
21296,@ rssurjewala News paper aur News channel pe dikhane wale sabhi news sahi nahi hote ... Specially iis dor mai . Ham au â€¦ https // t . co / e4F7TrhSGV,unknown
12991,@ M _ Jamal _ Nasir1 @ azkhawaja1 Dikh rha hai ... ab to westindies bhi maar k chli jaa rhi hai ðŸ¤£ðŸ¤£ Paksitan ki team na hui heera mandi ho gyi hai ðŸ¤£ðŸ¤£,unknown
24860,Bas Zimbabwe ki kami nahi khalni chahie ho sake to uska bhi record Tod ke ana-Imran Khan # SarfarazKabhiDhokhaNahiDega # PAKvWI,unknown
27096,RT @ BuyHatke Find the best deals and offers for all products sold online . Build your collection this season . Get Telegram Alerts - https â€¦,unknown
14861,@ BkDhan1 @ GautamB48276837 ye gyaan ka sagar jaa k un mullo ko do jo apna naam badal kar hindu ldkiyo ko fasate hai â€¦ https // t . co / qk0vgS0E0C,unknown
5061,@ Heena78440171 KOI KISI PARTY KA BHI SAMARTHAK HO . LEKIN HAM AISI PARTIYON KO JUTE KI NOK PE RAHENGE JO SECULARISM â€¦ https // t . co / ORbb7KLRj8,unknown
6763,RT @ AyeshaafX I love my twitter girlfriends wth ðŸ˜­â¤ï¸ @ syedxmxria @ aniesakha @ SamzzXox @_ shehnazmalik @ Riana18994764 @ shormilli1 @ sadiyasyed â€¦,unknown
24049,@ IntrepidSaffron I respect south many frnds but muh pe bolta hu Bc nahi chahiye mujhe ymuttarakhand me tamil / kerela model Fuck off,unknown
39614,Tumse na ho paaya bhai tabhi @ DurexIndia waalo ko ye bolna pada hai . Tumse na ho payega ! https // t . co / N67ykhdwJF,unknown
13735,@ BBhuttoZardari @ BakhtawarBZ Last 50 years se apki party ne is mulk ka socha hota to na gurbat hoti aur na gareeb â€¦ https // tco / b1BSK52CIi,unknown
8406,@ WarriorAdnan Hafiz hayat k darbaar pr . All I ask for is good food one last time ...,unknown
42182,@ dukethcmas IMLI KI CHATNIII but the best one is pudinay ki chatni dont fight me,unknown
5672,@ Misbah _ Adam Misbahhhhh hurayyyyyyy larki agaye world cup k medan me dhuzzzzz dhuzzzzzzx dhuzzzzzzx,unknown
2810,@ RahulDhodhriya @ JM _ Scindia @ PriyaRajeS @ AScindia Apki har me bhi jeet chupi hai ... hm sb maharaj ke sath hein aur â€¦ https // t . co / L4r0PziSDZ,unknown
25409,RT @ ShadeMcQueen @ NizamFarheen kaafi acha hai its about that point in life when you are ok with all the pain n hurt . You accept and learn â€¦,unknown
37126,@ unyunicoen i do love you for rest of my life laa rahsya nur assykeen ðŸ¥°ðŸ¥°ðŸ¥°,unknown
31109,@ nayadaurpk _ urdu Qadianio ka muslims se mila rhe ho . Khuda tumhen hidayat de . Kufar ki bad treen shakal qadiaaniyyat he,unknown
24712,RT @ Satish _ badhan Hum berojgar hi laye sarkar ... Or hamari hi halat khrab ... Even after passing a year And 4 months passes after documen â€¦,unknown
36050,ðŸ™ # Sikh # Punjab # Respect Great sons of mother # India Hutatma Sardar Beant singh ji Hutatma Sardar Satwant Singh â€¦ https // t . co / TAMPm3xdTK,unknown
42449,Without rohit Akshay Ki Aukaat Isse Bhi Pata Hai . Under 150cr .. Baap Ko Bhulege Nhi Ye Log . ðŸ˜‚ https // t . co / 2WJ0cyIeKr,unknown
16497,Fav Batsman @ ImRo45 Fav fast bowler @ Jaspritbumrah93 Fav spin twin @ yuzi _ chahal - @ imkuldeep18 Fav Captain â€¦ https // t co / CC4dNELE6x,unknown
25229,RT @ ohteenquotes Not everyone â€™ s â€œ I love you â€ is sincere ðŸ’”,unknown
1670,Kyaa think hai mam apki bahut aage jaoge .. Wish u â˜ºâ˜º https // t . co / hXi3ZL8Snu,unknown
7003,@ aajtak @ KumarVikrantS @ mausamii2u Chalo ye to pakka yakin ho gaya ki 2024 me bhi jitega to modi hi . Adhyaksh hamar â€¦ https // t . co / LNDXe12KpD,unknown
18680,Iss bar # Election2019 Delhi ki seats aur Amethi ki seat pr BJP jeet payi to uska credit @ Shehzad _ Ind aur unke â€¦ https // t . co / JcwqaxG5Fu,unknown
4697,RT @ SaniyaS2347 Exactly this season had the old charm intact until 4-5 episodes ago Pata nahi achche khaase show ki band kyun bajaa rah â€¦,unknown
17902,08 bohat e noice ho ðŸ–¤â¤ï¸ best frnd ðŸ˜Š dsro ko understand krty ho best in uh ðŸ˜â¤ï¸ tweets tu lit ðŸ”¥ hotin Û”Û” stay bless and same ðŸŒ¸,unknown
35312,@ chfraz91 SA ka waise he phela match rakh dia tha in ny eng k sath Bangladesh sy hota tou sab ek sath aram karti yeh points table mn ðŸ˜‚ðŸ˜‚ðŸ˜ðŸ˜ðŸ˜,unknown
5554,Mani Shri Pratap Chandra sarangi ji ko Kendra mein rajya mantri banakar Modi ji ne samaj mein aarthik asamanta ko d â€¦ https // t . co / 09npKxOS61,unknown
10680,@ hostages Good show friend A dialogue by pathavi singh - launda serious hai is fabulous super excited @ tiscatime â€¦ https // t . co / 5v7nYWexXo,unknown
14289,@ ImtiazAlamSAFMA Love u sir Humay aisa logo ki zarort ha k hamra dard punjab ma be mahsos karta ha sir Qasam say ap â€¦ https // t co / kiR6HtJaDh,unknown
26175,Fuck you and dem sucka ass post ...! WE DONT CARE ðŸ˜‚ðŸ˜‚ðŸ˜‚,unknown
28916,@ azkhawaja1 haha ha . Kal WI kese bachoge . I can feel for you .,unknown
22080,RT @ Ajanaenaexo Why am I always getting dick pics ? I don â€™ t even like dick ðŸ˜­ I wanna see tittes and pussy NOT DICK ðŸ™„,unknown
21142,@ awai _ yar @ GulBukhari Ghatiya admi Is ki Khana Kaaba Pr mukamal banadi lagao Or is ko Ulta kr k is ka pichwara la â€¦ https // t . co / PK5x85vGsh,unknown
43161,@ SAMBIT _ PATRAg Ek or Asman ko chhat ki tarah Allah ne bichchaya hai uski uchai ko badhaya hai taki ham log aaram se â€¦ https // t . co / EqJ51j9ei1,unknown
6165,As Hon PM Narendra modi je encouraged SWACH BHARAT MISSION in India results in positive impact Some part of ind â€¦ https // t co / p4gRHMZSxj,unknown
10383,@ Tejasvi _ Surya Chhote bhai Tejasvi aap bhut age tak jayo ge per aap ko apni hindi ko bahut improve karana ho ga kay â€¦ https // t co / d0IS5yZfCw,unknown
39151,No Other Language Has A Word As Sweet As Jaan In Urdu . â¤ï¸,unknown
40814,Aapko kyu etna mirchi lag rhi hai ? Garibo ke masiha khud chara chor nikla . Aapke jaise enke bas Milians of money nh â€¦ https // t . co / PxBl5HiqMX,unknown
22278,@ ShatruganSinha Sir ji janta is asking you one question .... Why no tweet till now,unknown
3750,@ ModiLeDubega Tum saare neta chor ho be nrend Modi ho yaha lalu ho rahul gandhi sabhi chor ho yaha to bass jo jita â€¦ https // t . co / bPGtcAojXA,unknown
12398,@ AcharyaPramodk Abe chutiya dhongi baba abhi hi ne to janta me Teri gand mar di phir bhi bakchodi har rahe ho mc ch â€¦ https // t . co / ds1etWExDK,unknown
31589,@ ZarfOfficial @ Crank _ that _ Wese ye sound nahi h Kabhi hamare ghar ki shaadi me aao 2-3 din tak hame khud kam su â€¦ https // t co / 3SuebCzvV6,unknown
19609,Allah pak jo jiskay bgair nai reh sakta usko uskay sath rakh Ya tou kisi ki chahat dil main daal mat ... daal dy t â€¦ https // t . co / 73iGZ0EdEw,unknown
23622,Arrey chicha Khud to ganja maare rehte ho Media ke samne daaru pikar pahunch jate ho Ranchi me new shrab dukan ki o â€¦ https // t . co / eLa8J8Y98h,unknown
12275,Sale dalle @ manakgupta tuje hindi or modi najar ate he likin ye paresan janta nahi ??? Sale bc dalle sale chutiye bh â€¦ https // t . co / k0Cte1Kpw9,unknown
8139,@ witchykun CAN U N BTS ALL SHUTUP IM A EMOTIONAL GAY AND I LOVE YOU ALK SO MUCH EVERN YHE STARS CANT COMPARE,unknown
20795,RT @ BINAYKU72082652 @ Secular _ Hoon @ SatpalPunia5 Toh kya Hua BJP join jo kiya hai baba jee ne ab toh ye ganga ji k trah pavitra ho gaye ..,unknown
21052,@ kalamwati Hi Radhika ! Please DM us your Email ID so that we can contact you at the earliest - Faraz https // t . co / xWzZmnWQl4,unknown
22310,RT @ wasim _ dr Last Jumma of this beautiful month # Ramadan Â . May Allah Accept all our Dua'as and Ibadats and forgive all of us . Ameen ... Pra â€¦,unknown
40002,RT @ ducksarchives best tik tok ever https // t . co / KTrbNz4DmO,unknown
24448,@ narendramodi Aapko is Bharat Desh ke dobara PM banne par dher saari subhkaamnayein Apka hriday se abhinandan A â€¦ https // t co / RNBg9KyfoI,unknown
28327,@ phata _ dhol __ Have a good day ahead,unknown
682,RT @ svcietys BECCA IS NOT THE REASON GRIZZ AND SAM HAVE PROBLEMS . SAM IS EDENS FATHER BY CHOICE !!!! DO NOT REDUCE BECCAS CHARACTER TO AN O â€¦,unknown
15682,@_ theuglypear You better send me eid mubarak note in your voice beti you are not goongi,unknown
21246,West Pakistan na Sahi East Pakistan ne Tu WC Ka pehla match Lia ... # WorldCup2019,unknown
42037,@ Abhi96ST @ yogita _ singh13 Ha hmne bhi suna . Aaj Rafel chor ne shapath lia aur andhbhakt gulam bahut khush hain .. Pagalchod chutiya tripathi .,unknown
14015,@ HardikPatel _ saalaa chutiya kala jabaan le ker aaya hai jab dekho shikayat karta rehta hai jaise ki khud k â€¦ https // t co / 8nvPJu39LP,unknown
44990,Modi ji ne century nahi triple century maar di hai .. Aur Pappu ki team ko jisme aap bhi the 52 par all out kar diya â€¦ https // t . co / cgoUmE0LiL,unknown
21402,@ JulasferRaihan @ freakishside 2015 -2018 phantom ... flop Fitoor .... Disaster Bar Bar dakho .... Flo â€¦ https // t . co / gmEUasgjLA,unknown
42836,YO I JUST FOUND OUT you can add two toppings for a liho drink and i just ordered the best one woo,unknown
3877,@ AlinaAdyl Zaroori nHi hai insan ki kaafi age hai tOo hee wo achi Aur gahrii bateiN kar sakta hai age doesn't mat â€¦ https // t . co / lNsJ5wMFYf,unknown
1011,RT @ iamhamzaabbasi # SarfarazAhmed MASSIVE RESPECT to our Captain Sarfraz for wearing our national dress . World Cup jeeto ya haaro per Dil â€¦,unknown
16739,@ BagdaJigs Na hum Pakistan ke Na Bangladesh ke Na Bharat ke . Hum to pure biswa manab hai . Tum khud ko musalman keh â€¦ https // t . co / 20PmHSRvba,unknown
21605,@ cmuhammadramzan @ Xadeejournalist @ BBhuttoZardari @ mjdawar @ Aliwazirna50 Astaghfirullah Ramzan mein gandi batein nahi D,unknown
16253,1. nickname anna banana hannah montana pp ( don â€™ t ask kfnajdn ) anita,unknown
43725,@ ashutosh83B EC kidar mar gya h ab ??????????????? Q bolti band h is pr ???,unknown
2572,Harami ko fir bhi lag raha hai wo Bharat me surakshit nahi hai ... https // t . co / cl2HL07LFX,unknown
31445,@ Ad _ the _ idol ðŸ¤” S / O ðŸ˜‚ðŸ˜‚ @ officiallArth _ isko yaad Dilade ðŸ˜†ðŸ˜† BC nhi to kl phirse Chutiyapa Shuru krega woh ðŸ˜‚ðŸ˜‚,unknown
30681,@ DrKumarVishwas @ mlkhattar Viswasji jra ye bhi dekh lo pit kyo rhe honge jis trh k kunun bna rkhe usase to police â€¦ https // t co / lT0qQwT4eC,unknown
21181,It â€™ s looking to be a beautiful weekend enjoy the s u n s h I n e # sunshop # suntan # spraytan # basetan # bronzed â€¦ https // t . co / 1MacyhpXpP,unknown
29952,@ PMOIndia dear sir ... apke digital india ka sbi bank pundri kaithal ( haryana ) galat fayda utha rha hai ... mre savin â€¦ https // t . co / RwJUS3vLUI,unknown
16901,RT @ me _ nikita99 My mum woke me up by saying utho beta 6 baj rahe hai and she has been saying this for the past 30 minutes ðŸ˜,unknown
10781,RT @ OmerSanjrani @ zafaryabkhan dear Zafar Shaib mine complain ki the inho ne kha ap ki light hy status On show ho rha hy fedar m msla hoga â€¦,unknown
20694,@ 4AliAhmad @ PredatorOnProwl @ Aaoshy @ AmanWadud @ AdityaMenon22 16th * Bc har do teen saal me muh utha ke pahuch jaate ho katora ke sath ðŸ˜‚,unknown
39323,BC Africa waale Afghanistan se bhi haar sakte h ab toh saala first match m 200 rs harwaa diye aaj 500 ab Africa â€¦ https // t . co / sblFYY5OtL,unknown
20130,@ Varun _ dvn @ ufc Kalank grossing 50cr didn't expect that but bad film nonetheless,unknown
6495,Yaar Is say pucho agr khud banaya tou bakery wala dabba kidr say aya ðŸ˜…ðŸ˜…ðŸ˜… aesi aurtein hoti hain jo larkoan ko gumra â€¦ https // t co / HIGcBdLZ8Z,unknown
29098,@ rssurjewala Twitter pe bhejna bandh nahi hua congress spokespersons ka,unknown
10918,@ ptshrikant @ nitin _ gadkari @ BJP4India Garhewa kakwan kanpur nagar ki road chalne kawil nahi kirpa karke road ke mar â€¦ https // t co / dAacjQ2NmH,unknown
25905,RT @ Tweeti _ sweety0 Berozgaar larke saath larki ki shaadi nhi karaoge .. aur apni berozgaar beti ke liye govt . Job wala chiye ... sharam nhi â€¦,unknown
31581,@ tsrawatbjp @ nitin _ gadkari Utrakhand mae har post pae stay order kyu lagtae hai sir ??? utrahand ka youth barbadi ki â€¦ https // t . co / O3ZqjNIRdK,unknown
25528,@ narendramodi sir ji apke jaisa Bharat mata ka sapoot aj PM hai ye rashtra ki khush kismati h . Sir apne sahasi nir â€¦ https // t . co / 6Bs4l9scO5,unknown
40784,@ fia _ sara @ rabi822 Pakistan May kitny Bajy fasting band hoti hia ðŸ¤”,unknown
23274,@ lubna31922231 Chalen shukr hai kesi larki ko tau is pe crush nh,unknown
3752,RT @ MAsifAziz061 #Ù„ÛŒÙ„Ûƒ_Ø§Ù„Ù‚Ø¯Ø± Tobah sirf burae ko chorne ka nam nahi hy balke burae ko chor kar neke ko apnana hy by tahir ul qadri @ Tahir â€¦,unknown
41284,Kyun ki isme desh k logo ki galti hai P . m ki nahi kyun ki Jo ye kharab harkat sifre khadhe hokar Mobile m record ka â€¦ https // t . co / a4D6PwBSGd,unknown
24275,RT @ BJSmys Thank you Vijayakarnataka for your support Thank you @ mnanjundaswamy1 Vidyadaan by YOU program not only helps study affordabl â€¦,unknown
23072,@ gr8india @ RaghibMohammadi @ savita _ aap Now she will face legal action Now what ?? ðŸ˜‰,unknown
10873,RT @ iamrana Is behtareen kitab ko zaroor khariden Hamari tameez aur tahzeeb ka ek hissa https // t . co / z3FxhwgJyh,unknown
23089,@ GautamGambhir @ official _ dda @ BJP4India @ OPSharmaBJP Apke sathi manoj tiwari ji kya karne wale hain ye bhi bata dij â€¦ https // t co / C6M87g1jKN,unknown
32483,@ BeingSalmanKhan to karlo shadi aapko bhi to yahi chahiye thi sidhi sadi simple you and katrina is world best super couple love you salkat,unknown
4552,@ PM _ Khan _ PM Khoti nasl k bache Pakistani awaam ne awaaz buland ki hai jin k tax k paseoon se zartaj ki behan ne haram salary leni thi,unknown
18770,@ ndtv Pta nhi # BJP wale # AmitShah k samne kha v skte h ??? Bolne ko to muh khulta nhikhane ki himmat ram ji de,unknown
30736,@ Sanjeev51950782 @ up100 @ Uppolice @ bulandshahrpol Q modi se hme koi dikkat nhi hme to light gas swach bharat missio â€¦ https // t . co / WvFWCEKUPs,unknown
21449,@ Akash93743841 @ Destiny7272 @ AvniiCutie @ shivangi9012 Hahahahaha ðŸ˜‚. Ni bhaiii dr k smj me ni aane wala h ye .. ðŸ˜ŠðŸ‘,unknown
9167,RT @ PatniIsha My # SRKDay birthday look ! â™¥ï¸ Jaaneman's birthday deserves # Silk . @ iamsrk â™¥ï¸â™¥ï¸ # HappyBirthdayShahRukhKhan https // t . co / Bq6D5c â€¦,unknown
25787,Alvida Jumma mubaarak to all last week of the amazing month the best month of the whole year it'll be missed lik â€¦ https // t . co / 1avZ0z63D1,unknown
4230,I â€™ m such an old person now absolutely defeated after a 4 day budapest bender cannot wait to get HOME home to my own bed tomorrow hehehehe,unknown
7782,@ manakgupta Ye party TV DEBATE KARKE BAKWAAS ISSUES LEKAR NAHI BANI THI Gupta Baabu BJP ko aap jaise patarkaro ne â€¦ https // t . co / pklCRvytxA,unknown
16481,@ MrityunjayVNS @ aajtak apne desh ke kapde pehenna kab se etiquette ke against ho gaya lolz,unknown
4518,@ Anjuzzzzzzzzz @ im _ iron _ man __ Don't worry ab ye Bakra pareshan nahi karega u r in my arms ðŸ˜Š https // t . co / MiimFGpF26,unknown
4263,@ iqrarulhassan We both share Birthday dates .. its just that yours on 29th May & Mine is on 29th Jan .ðŸ˜ŒðŸ˜Š Wish you a v â€¦ https // t . co / QFdewEn7Kw,unknown
10381,@ Vikasverma0937 @ vicky _ ratia @ ColdCigar @ YRDeshmukh Wo Atmraksha ki Baat kr rha he Aur to Lund ka Baal ak47 aur Hin â€¦ https // t . co / kBGztNKZYJ,unknown
39926,RT @ SRKxPREDATOR Phir aate hain sarcasm vaale fans Mazak smjh me ni ata ? ðŸ˜‚ Loool inki G marlo sarcastic hokr to inhe koi problem nahi Ma â€¦,unknown
21364,@ RahulGandhi electronic media ka boycott kariye koi bhi opposition parties ka spokeperson tv par nahi jayega jab â€¦ https // t co / CoWKZT9RwX,unknown
28105,@ Sunilgindiawale @ Tripti009 Tu bahut naa samajh Hindu sare ek jaise nahi Asa Ram Ram Raheem ke Bahut Hinduon ne sam â€¦ https // t . co / cJvp9Saeyp,unknown
42197,Badhai ho - Congratulations Bharat Mata Ki Jai https // t co / ATDq95lPEK,unknown
16398,RT @ aasifmeo @ sunoo _ chanda Great you are already a celeb ðŸ˜,unknown
33087,RT @ elgatogaming GIVEAWAY TIME RT and follow for your chance to win a Stream Deck XL ! Winner picked on Friday ! https // t . co / PBpHLORCOk,unknown
20654,RT @ Chhattisgarhi _ Koi bhi Muslim iska virodh karne nhi aaya . Kyunki sabhi muslimo ke man me hinduon ke prati yahi soch hai . https // t . co /â€¦,unknown
30838,@ rssurjewala @ INCIndia Kuchh pakka hal nahi ye or Modi ke brabar ka president doondo Rahul nahi chlega War â€¦ https // t co / LqxXqGjY9c,unknown
21696,@ SindhuSorath Is me se b keeray nikal liye ..... Or koi kaam nhi .... Indian Bastards ki tu # IK ko defame krne koshis â€¦ https // t . co / 5QLErFJKO1,unknown
10552,@ kanhaiyakumar Hawa nikal gae .. gandfat gae ... tumko koi maaf nahi karega .. jnu mai bharat k tukde karte ho ... theek w â€¦ https // t . co / gdUKVNgEWl,unknown
38213,RT @ MashelkarSheena @ Purusharth6 @ pandey _ indrani @ ShekharGupta @ BDUTT @ RanaAyyub Oh no @ cjwerleman Will give best advise ain't it @ RanaAyy â€¦,unknown
10752,@ GMumtazansari @ devikarjv Nahi but humare desh mein aatankwadi gatividhiya bhi rss aur bjp ki wajah se nahi hai Au â€¦ https // t co / 3P1QFhb4iC,unknown
23625,@ SR65565321 Mare aapke dusman ðŸ˜Š hum to aapke dost he ðŸ‘ðŸ˜Š good morning ðŸ™ðŸŒ¹,unknown
42465,Bahot khub yaro good Gary Kirsten the man Who is behind the success of team india which helps to win world cup â€¦ https // t co / qQsH8OxKZg,unknown
21214,@ nblmntp Happy birthday bil smoga sentiasa dibawah rahmat Allah,unknown
37869,@ aju000 @ Advaidism @ priyashmita @ mallucomrade @ superdjinne @ rebuild _ kerala @ thebooksatchel Kitna jhoot bologe .,unknown
9439,@ KsMewada @ AcharyaPramodk Es se sampradayek sohard kharab nahi acha hoga . Hindutwa gundo ke dil me musalmano ke liy â€¦ https // t . co / cQVEdZNA2r,unknown
2434,Bc tumhare time me black me 1500 dene padte the .. tab bhi gas nahi milti thi .. Cylinder he nahi milta tha tumhare t â€¦ https // t . co / Ek7aBuEvMB,unknown
39158,The Country and BJP will miss the valuable services of a great leader Hon â€™ ble Shri @ arunjaitley Ji But we know af â€¦ https // t co / 07jbgANykF,unknown
42171,@ pankhuripathak @ abpnewstv Isme ABP news ki kya galti he . haa usme kaam kr rahe kuch ptrkaar agr apne ko chaploos si â€¦ https // t . co / aYTFhoBKUD,unknown
5036,@ bilaldarone9 lazme tu nhe jaisa bap hoo wesa he beta hoo ... ab khud dekh loo Nawaz zalil ho rha hai jail me aur be â€¦ https // t . co / MVqd1AnHVf,unknown
41498,RT @ AliAkraye Kurdish pride Makwan Amirkhani we are proud of you inshallah future champ â¤ï¸â˜€ï¸ðŸ’š https // t . co / ZULMUMf2LG,unknown
20734,Jumma Mubark to All https // t co / ycEQj6DYF5 for free to celebrate Jumma and ivite your friend for prayer on Smartph â€¦ https // t co / dAIADFHuZR,unknown
24153,@ GautamGambhir @ Javedakhtarjadu @ RakeyshOmMehra Ek hi dil sahab kitni bar jitoge ... Bhai the first BJP CANDIDATE TO â€¦ https // t . co / 6KnP8CKktQ,unknown
21109,He Aaj Ke Bad Mein Ne Sona Nahi Hai She Wo Kiun ? He Mein Ne Kal Khuwab Dekha Tumh Kisi Aur Ki Ho gayi Ho . Mein â€¦ https // t . co / y5ZHjRRQDd,unknown
17485,@ Kavita _ Sharma4 Modi g ne ab jiske puch tade ke tade rhte the unke dukan band kr de,unknown
27459,@ Ra _ Bies Isko kya hogaya ? ye toh iske asteroid ka effect hai ðŸ˜‚,unknown
11887,@ BrianLara @ iRashidLatif Juwarii spot fixer ki dhulaiiii .. chutiyee ko ajj bhee koi heya orr sharam nahi dhatai s â€¦ https // t . co / sp8qXVw8LH,unknown
28428,@ sherryontopp ðŸ‡®ðŸ‡³ sir kab rajniti chod rhe ho desh k sath apne pagdi ko bhi dhoka doge ap ne bola tha ki rahul agr am â€¦ https // t co / VdtaZ3SA1t,unknown
10739,Such hazam nhi ho rha thato kbhi hazam krna to tha https // t co / Fc0S7o8Fad,unknown
27942,Terrorist army of Pakistan ghadar tum khud hay tumhara bap ghadar tu ekk najayez harami awlad hay Angraiz ka Death to Terroristan ðŸ‘ŽðŸ–ðŸ‡µðŸ‡°,unknown
22870,@ akhtarqasmi999 Haye ab mirchi lgi jnab ko ðŸ˜‚ðŸ˜‚ oye tu khush ho Teri Maa Maryam ki project delivery bohat achi hai tu â€¦ https // t . co / U9qBGcQbV3,unknown
21506,RESPECTED PIUSH GOYALJI SITAPUR TO LAKHIMPUR KE BEACH CRS INSPECTION 18 APRIL 2019 KO HO CHUKA TRAIN AAJTAK NAHI CH â€¦ https // t . co / 0VZ29XbieO,unknown
30998,@ nadeem0036 @ GBAwareness Tum beghariat lahori ko GB k issues ka pata nahi tu iss la matlab yea nahi k wahan koi sen â€¦ https // t . co / ShsFgXldBu,unknown
38805,@ DiVa _ x3 One of the very very few KH songs I'd have a bit of nostalgia for Calm soothing relaxing ! https // t co / jX9LrOUCip,unknown
16076,@ iamsadiqmirza @ Bhardwajbalram1 @ aimim _ national @ asadowaisi Believe me hum hinduo se kisi ko koi khatra nahi par â€¦ https // t . co / RXFzwLvD1f,unknown
29864,Hey yeah Tari i Love you and your writing so much https // t . co / rfR73vCe3N,unknown
2707,@ nitin _ gadkari ji a very happy budday and wish u a jubliant political journey ahead # staycool # stayfocussed # staydowntoearth,unknown
40560,@ MaizaHameed ðŸ˜ŽðŸ‡µðŸ‡°ðŸ˜Ž Internationaly Price Kam Nahi ho Rahi Lakin Ab Aik Gujjar ko Kia Pata ossay chaahiay Bha â€¦ https // t . co / eEViW3fFkx,unknown
21432,@ HardikChauhan36 Vaynad me modiji jitte ya nhi pata nhi but vote difference bhot km hota .. dono me ... vaise modi kyu â€¦ https // t . co / IkPshHMeG5,unknown
32524,Merry desh ke musalman bhaio ko desh ki dhara mein aane chahiye . aap ek bar dekhe bada anand aayega . Bhool jayein A â€¦ https // t . co / kT685aPs9I,unknown
9080,@ iraoumairrajput Hahah jb comment kia toh uske baad smj aya k kya taluk tha isliye del krdia ðŸ˜‚ðŸ˜‚ðŸ˜‚,unknown
25585,@ GabbarSanghi Deewana dil Deewana SRK if you ask for best scene it has to be from climax in Jo jeeta Wahi Sikandar ðŸ‘ðŸ»,unknown
10711,@ KarunaGopal1 @ dhruv _ rathee Smart cities advisor it seems . Jao jaakar Jai Shri Ram bolo aur aage badho .,unknown
20502,@ MaryamNSharif Inke liye bi insaf ke liye away uthao ye apke Punjab ke hi Hain model Town kuch yaad Aya chor machai â€¦ https // t co / xemF11QoM4,unknown
40604,@ Khan __ Jannat @ WajidShaikh24 @ anuraagmuskaan Koi musalman ideal bhi h kya is dunia m ..... koi bataye hume musalmano â€¦ https // t . co / fTEoCzpwnH,unknown
6024,@ Fozia16969817 Apko kia lgta hai kn ho skti h ðŸ˜‚ðŸ˜‚,unknown
9443,RT @ ImSGaraka You have the worst Twitter account who does worst Tweets give worst caption no sense aur Humour to aapke bass ka hai he na â€¦,unknown
12968,RT @ Bombaxtic _ Ridzz Ager tere pas chokri nhi to kisi kam ki teri govt nokri nhi . https // t . co / unlyLwRmQB,unknown
43388,@ ShefVaidya Jihadi Hindu Girl Ko Target Karte Hai Inhe Pakistan Se Dubai Ke Jariye Paisa Milata Hai . Bechari Aab Pu â€¦ https // t . co / 4InQNuRlKQ,unknown
43665,RT @ harseeeyah @ yaro _ gaxa happiest birthday Allah â€™ s Barakah and Rahmah always .,unknown
17529,@ ZeeNews @ RahulGandhi @ BJP4India Logo ne Congis ke saath 2019 me NYAY kar diya hai phir bhi baaj nahi aa rahe hai RaGa .,unknown
23544,@ PMOIndia congratulations modi ji aap firse ekbar hamara pradhan mantri ji ban ggaye main west Bengal ki Kolkata se â€¦ https // t co / pKkDafEmLq,unknown
18429,@ sekcy __ @ chocolatibacha No words to describe my feelings Sir ðŸ˜ðŸ˜ðŸ˜ Khushi k aansu are bahinngggg ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜‚ðŸ˜‚ðŸ˜‚,unknown
20946,@ sunoo _ chanda hijab is better than open head ðŸ˜Š,unknown
12367,SMT PML ( N ) AJK - Ko Uski Pechan Nahi De Ja Rahi Ager Kuch Dinu Tak # SMTPMLNAJK Ko Uski Pechan Na Dae Ge Tu Ma Or Me â€¦ https // t . co / ILQ5RjDPtn,unknown
6386,@ vsarthak21 @ vikasbha Hahaha ye Sala kisi football match k jeetne k baad ki h . I think . Baaki don't know ..,unknown
12120,@ vbghia Inki maane to iske bad to elections hi nahi none wale hai https // t . co / PBclcoO5Hj,unknown
18628,Newz channels vale # ExitPolls ko hi results man kar aise lage hue he k agar # 23rdMay ko kuchh uch nich ho gaya to m â€¦ https // tco / jU0mIxhCUf,unknown
37345,@ Fallibilist1 @ laltaintabahde @ MaryamNSharif @ Xadeejournalist Jo aulaad paisa denay ko tyar nhi wo Gurdda dy ge ðŸ˜„ðŸ˜„,unknown
19508,@ AmitShah @ narendramodi AmitaShah and Modi ji . you are truly deserve for the position India will move on ... Yo â€¦ https // t . co / ARuXnvIeLj,unknown
12386,@ AnasMueen1 @ joe _ sameer Pentagon tera baap hai ... bc .... apne Lt gen and brig ka court martial kar rhe ho chutiye .. d â€¦ https // t . co / G55pFOkedz,unknown
8233,@ CarryMinati Jcb & RCBgirl = CB ( CHUTIYA BANAO ) ðŸ¤” Nahi Vishwas nahi ho raha click here ðŸ‘‡ check â€¦ https // t . co / XyW8UUvLXq,unknown
40610,https // t . co / BfQUHJIB7C . Gud nyt guys with his emotional song jise sunkar sari tension chli jayegi only # mom ko hu â€¦ https // t . co / SOjDS4Ii8t,unknown
11493,@ dkrish85 Most stupid language is Tamil ... it's most irritating too .. Tamils are chutiya no 1,unknown
42540,@ DynamicSRK To chori ki baat kisne ki BJP ne koi Congress ki tarah ghotale to nahi kiye Kal se hi to congressi EV â€¦ https // t co / XKznk0X3V8,unknown
